"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","id_politico","partido","fecha_inicio","fecha_fin","legislatura","cargo","status","circunscripcion","sexo","fuente","fecha_nac","fecha_inicio_l","fecha_fin_l","fecha_intermedia","ed_asumir_1","ed_asumir"
"AGUIRRE",NA,"RAMON",NA,20,"Partido Colorado",1963-02-15,1967-02-14,39,"Concejal Departamental","Titular","Durazno",1,NA,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA
"AGUIRREZABALA",NA,"MARTIN",NA,2548,"Partido Colorado",2003-07-03,2005-03-01,45,"Ministro Ganaderia, Agricultura y Pesca","Titular",NA,1,NA,1961-09-03,2000-02-15,2005-02-14,2002-08-16,NA,41
"AGUSTONI",NA,"RAUL",NA,3086,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Maldonado Aiguá",1,NA,1955-12-07,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,59
"AICARDI",NA,"JULIO",NA,2934,"Partido de las Clases Pasivas",1958-11-30,1958-11-30,37,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA
"AIRALDI",NA,"SERAFIN",NA,23,"Partido Colorado",1920-02-15,1923-02-14,27,"Diputado","Titular","Durazno",1,NA,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA
"AITA",NA,"UBALDO",NA,2325,"Frente Amplio",2020-02-15,NA,49,"Diputado","Titular","Canelones",1,NA,1960-01-13,2020-02-15,2025-02-14,2022-08-16,NA,60
"AITA",NA,"UBALDO",NA,2325,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Canelones Sauce",1,NA,1960-01-13,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,50
"ALAGGIA",NA,"JOSE","PEDRO",24,"Partido Colorado",1923-02-15,1926-02-14,28,"Diputado","Titular","Flores",1,2,1887-04-16,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,35
"ALAGGIA",NA,"JOSE","PEDRO",24,"Partido Colorado",1926-02-15,1929-02-14,29,"Diputado","Titular","Flores",1,2,1887-04-16,1926-02-09,1929-01-28,1927-08-05,NA,38
"ALAGGIA",NA,"JOSE","PEDRO",24,"Partido Colorado",1934-06-18,NA,32,"Diputado","Titular",NA,1,2,1887-04-16,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,47
"ALAMBARRI",NA,"ALFREDO",NA,25,"Partido Colorado",1951-02-15,1954-10-05,36,"Diputado","Titular","Soriano",1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA
"ALBANO",NA,"ITALO",NA,3129,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Cerro Largo Arévalo",1,NA,1938-10-30,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,76
"ALBERNAZ",NA,"RODRIGO",NA,2293,"Cabildo Abierto",2020-02-15,NA,49,"Diputado","Titular","Salto",1,NA,NA,2020-02-15,2025-02-14,2022-08-16,NA,NA
"ALBERRO",NA,"LUIS","A.",3208,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Soriano José Enrique Rodó",1,NA,1947-04-07,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,67
"ALBERTINI",NA,"LAURA",NA,1468,"Partido Colorado",NA,NA,44,"Diputado","Suplente","Montevideo",0,NA,1953-05-13,1995-02-15,2000-02-14,1997-08-15 12:00:00,44,NA
"ALBERTO","ZIMINOV","LUIS",NA,3188,"Partido Colorado",2015-03-01,NA,48,"Concejal","Titular","Paysandu Lorenzo Geyres",1,NA,1950-03-28,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,64
"ALBERTORI",NA,"NELSON",NA,1469,"Frente Amplio",NA,NA,44,"Diputado","Suplente","Salto",1,NA,1938-04-25,1995-02-15,2000-02-14,1997-08-15 12:00:00,59,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1903-02-28,1905-02-06,21,"Senador","Suplente","Colonia",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1905-02-15,1908-02-14,22,"Diputado","Titular","Colonia",1,NA,NA,1905-03-09,1908-01-13,1906-08-11,NA,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1908-02-15,1908-10-01,23,"Diputado","Titular","Colonia",1,NA,NA,1908-02-08,1911-01-23,1909-08-01,NA,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1911-02-09,1914-02-09,24,"Senador","Titular","Colonia",1,NA,NA,1911-02-09,1914-02-09,1912-08-10,NA,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1914-02-14,1917-01-02,25,"Senador","Titular","Colonia",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA
"ALBIN",NA,"CARLOS",NA,26,"Partido Colorado",1917-02-15,1920-02-14,26,"Diputado","Titular","San Jose",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA
"ALBO",NA,"MANUEL",NA,27,"Partido Nacional",1923-02-15,1926-02-14,28,"Diputado","Titular","Montevideo",1,2,1886-06-01,1923-02-01,1926-02-12,1924-08-07 12:00:00,NA,36
"ALBO",NA,"MANUEL",NA,27,"Partido Nacional",1926-02-15,1929-02-14,29,"Diputado","Titular","Paysandu",1,2,1886-06-01,1926-02-09,1929-01-28,1927-08-05,NA,39
"ALBO",NA,"MANUEL",NA,27,"Partido Nacional",1929-02-15,1932-02-14,30,"Diputado","Titular","Montevideo",1,2,1886-06-01,1929-02-01,1932-01-29,1930-08-01,NA,42
"ALBUQUERQUE",NA,"PEDRO","F.",28,"Partido Colorado",1914-02-15,1917-02-14,25,"Diputado","Titular","Durazno",1,NA,NA,1914-02-09,1917-01-02,1915-07-23,NA,NA
"ALBUQUERQUE",NA,"PEDRO","F.",28,"Partido Colorado",1917-02-15,1920-02-09,26,"Diputado","Titular","Montevideo",1,NA,NA,1917-02-01,1920-02-14,1918-08-09,NA,NA
"ALBUQUERQUE",NA,"PEDRO","F.",28,"Partido Colorado",1937-02-15,1938-05-15,32,"Senador","Suplente",NA,1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA
"ALCAIN",NA,"BONIFACIO",NA,1470,"Partido Nacional",NA,NA,39,"Diputado","Suplente","Canelones",1,NA,1917-06-08,1963-02-15,1967-02-14,1965-02-14,47,NA
"ALCAIN",NA,"BONIFACIO",NA,1470,"Partido Nacional",NA,NA,40,"Diputado","Suplente","Canelones",1,NA,1917-06-08,1967-02-15,1972-02-14,1969-08-15 12:00:00,52,NA
"ALCAIN",NA,"BONIFACIO",NA,1470,"Partido Nacional",NA,NA,41,"Diputado","Suplente","Canelones",1,NA,1917-06-08,1972-02-15,1973-06-27,1972-10-21,55,NA
"ALCAIN",NA,"BONIFACIO",NA,1470,"Partido Nacional",NA,NA,42,"Diputado","Suplente","Canelones",1,NA,1917-06-08,1985-02-15,1990-02-14,1987-08-16 12:00:00,70,NA
"ALCARDI",NA,"ALFREDO",NA,2917,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Colonia Juan Lacaze",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALDAMA",NA,"ALCIDES",NA,29,"Partido Nacional",1929-02-15,1932-02-14,30,"Diputado","Titular","Durazno",1,NA,NA,1929-02-01,1932-01-29,1930-08-01,NA,NA
"ALDAMA",NA,"ALCIDES",NA,29,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Titular","Durazno",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA
"ALDAMA",NA,"ALCIDES",NA,29,"Partido Nacional",1934-06-07,1938-05-24,32,"Diputado","Titular","Durazno",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA
"ALDAMA",NA,"ALCIDES",NA,29,"Partido Nacional",1938-06-13,1942-02-21,33,"Diputado","Titular","Durazno",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA
"ALDAMA",NA,"ALCIDES",NA,29,"Partido Nacional",1926-02-13,1929-10-02,29,"Consejero Departamental","Titular","Durazno",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA
"ALDAO",NA,"EDINSON",NA,3037,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones Tala",1,NA,1976-05-13,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,38
"ALDAYA",NA,"MARIANO",NA,81,"Partido Colorado",NA,NA,26,"Diputado","Suplente","Soriano",1,NA,1933-03-06,1917-02-01,1920-02-14,1918-08-09,NA,NA
"ALDAYA",NA,"MARIANO",NA,81,"Partido Colorado",NA,NA,32,"Senador","Suplente",NA,1,NA,1933-03-06,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA
"ALDAYA",NA,"MARIANO",NA,81,"Partido Colorado",NA,NA,33,"Diputado","Titular","Soriano",1,NA,1933-03-06,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA
"ALEGRE",NA,"MIGUEL",NA,3049,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Durazno Sarandí del Yí",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALEJANDRO",NA,"JUAN","JOSE",30,"Partido Colorado",1985-02-15,1989-10-03,42,"Diputado","Titular","Tacuarembo",1,NA,1932-06-10,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,52
"ALFARO",NA,"MARIO",NA,2947,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Maldonado Ciudad de Maldonado",1,NA,1941-09-17,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,73
"ALFIE",NA,"ISAAC",NA,31,"Partido Colorado",2005-02-15,NA,46,"Senador","Titular",NA,1,NA,1962-04-27,2005-02-15,2010-02-14,2007-08-16 12:00:00,NA,42
"ALFIE",NA,"ISAAC",NA,31,"Partido Colorado",2003-08-23,2005-03-01,45,"Ministro Economia y Finanzas","Titular",NA,1,NA,1962-04-27,2000-02-15,2005-02-14,2002-08-16,NA,41
"ALFONSO",NA,"PEDRO",NA,32,"Partido Democrata Cristiano",1968-09-10,1968-10-10,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA
"ALFONSO",NA,"ALVARO",NA,2543,"Partido Nacional",2010-03-01,NA,47,"Alcalde","Titular","Canelones Aguas Corrientes",1,NA,1959-07-25,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,50
"ALFONSO",NA,"ALVARO",NA,2543,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Canelones Aguas Corrientes",1,NA,1959-07-25,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,55
"ALGORTA",NA,"JUAN","VICENTE",1471,"Partido Nacional",NA,NA,29,"Diputado","Suplente","Paysandu",1,1,1875-06-01,1926-02-09,1929-01-28,1927-08-05,52,NA
"ALGORTA",NA,"JUAN","VICENTE",1471,"Partido Nacional",NA,NA,30,"Diputado","Titular","Paysandu",1,1,1875-06-01,1929-02-01,1932-01-29,1930-08-01,55,NA
"ALGORTA",NA,"JUAN","VICENTE",1471,"Partido Nacional",NA,NA,31,"Diputado","Titular","Paysandu",1,1,1875-06-01,1932-02-09,1933-03-31,1932-09-04,57,NA
"ALIMUNDI",NA,"JUAN",NA,33,"Partido Nacional",1904-02-23,1905-02-14,21,"Diputado","Suplente","Soriano",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA
"ALMACIO","RODRIGUEZ","WALTER",NA,1472,"Partido Colorado",NA,NA,42,"Diputado","Suplente","Paysandu",1,NA,1938-10-06,1985-02-15,1990-02-14,1987-08-16 12:00:00,48,NA
"ALMADA",NA,"AMADEO",NA,34,"Partido Colorado",1914-02-15,1917-02-14,25,"Diputado","Titular","Rocha",1,NA,1872-08-07,1914-02-09,1917-01-02,1915-07-23,NA,41
"ALMADA",NA,"AMADEO",NA,34,"Partido Colorado",1917-02-15,1920-02-13,26,"Diputado","Titular","Montevideo",1,NA,1872-08-07,1917-02-01,1920-02-14,1918-08-09,NA,44
"ALMADA",NA,"AMADEO",NA,34,"Partido Colorado",1935-01-30,1938-05-24,32,"Diputado","Suplente","Montevideo",1,NA,1872-08-07,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,62
"ALMADA",NA,"AMADEO",NA,34,"Partido Colorado",1934-09-27,1935-03-19,32,"Ministro Trabajo y Prevision Social","Titular",NA,1,NA,1872-08-07,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,62
"ALMAGRO",NA,"LUIS",NA,2309,"Frente Amplio",2015-02-15,NA,48,"Senador","Titular",NA,1,NA,1963-06-01,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,51
"ALMAGRO",NA,"LUIS",NA,2309,"Frente Amplio",2010-03-01,2015-02-28,47,"Ministro Relaciones Exteriores","Titular",NA,1,NA,1963-06-01,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,46
"ALMEIDA",NA,"MILTON",NA,3116,"Partido Nacional",2015-03-01,NA,48,"Alcalde","Titular","Cerro Largo Aceguá",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALMEIDA",NA,"YOLANDA",NA,3117,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Cerro Largo Aceguá",0,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALONSO",NA,"JUSTO","M.",35,"Partido Nacional",1934-05-28,1935-02-11,32,"Senador","Titular",NA,1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA
"ALONSO",NA,"JUSTO","M.",35,"Partido Nacional",1959-02-12,1959-03-01,38,"Senador","Titular",NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA
"ALONSO","MARTINEZ","ALCIDES",NA,36,"Partido Nacional",1972-02-15,1973-06-27,41,"Diputado","Titular","Canelones",1,NA,NA,1972-02-15,1973-06-27,1972-10-21,NA,NA
"ALONSO","MONTAÑO","CESAREO",NA,37,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Titular","Montevideo",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA
"ALONSO","MONTAÑO","CESAREO",NA,37,"Partido Nacional",1934-05-18,1938-05-24,32,"Diputado","Titular","Montevideo",1,NA,NA,1934-05-18,1938-05-16,1936-05-16 12:00:00,NA,NA
"ALONSO","MONTAÑO","CESAREO",NA,37,"Partido Nacional",1938-05-25,1942-02-21,33,"Diputado","Titular","Montevideo",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA
"ALONSO","MONTAÑO","CESAREO",NA,37,"Partido Nacional",1947-02-13,1951-02-12,35,"Senador","Titular",NA,1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA
"ALONSO","Y TRELLES","JOSE",NA,38,"Partido Colorado",1908-02-20,1911-02-14,23,"Diputado","Titular","Canelones",1,NA,1857-05-07,1908-02-08,1911-01-23,1909-08-01,NA,50
"ALONSO",NA,"NELSON",NA,1473,"Partido Colorado",NA,NA,40,"Diputado","Suplente","Montevideo",1,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA
"ALONSO",NA,"NELSON",NA,1473,"Frente Amplio",NA,NA,42,"Diputado","Titular","Montevideo",1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA
"ALONSO",NA,"NELSON",NA,1473,"Frente Amplio",NA,NA,42,"Senador","Suplente",NA,1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA
"ALONSO",NA,"NELSON",NA,1473,"Partido por el Gobierno del Pueblo",NA,NA,43,"Senador","Suplente",NA,1,NA,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA
"ALONSO",NA,"VERONICA",NA,2399,"Partido Nacional",2010-02-15,NA,47,"Diputado","Titular","Montevideo",0,NA,1973-10-24,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,36
"ALONSO",NA,"VERONICA",NA,2399,"Partido Nacional",2015-02-15,NA,48,"Senador","Titular",NA,0,NA,1973-10-24,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,41
"ALONSO",NA,"MARCELO",NA,3222,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Colonia Nueva Helvecia",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALONSO",NA,"JUSTO",NA,35,"Partido Nacional",1954-06-26,1955-03-01,36,"Miembro del Consejo Nacional de Gobierno","Titular",NA,1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA
"ALONSO",NA,"JUSTO",NA,35,"Partido Nacional",1959-03-01,1963-03-01,38,"Miembro del Consejo Nacional de Gobierno","Titular",NA,1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA
"ALONSO",NA,"JUSTO",NA,35,"Partido Nacional",1958-11-30,1958-11-30,37,"Candidato Consejo Nacional de Gobierno",NA,NA,1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA
"ALOY",NA,"CARTAUL",NA,3692,"Partido Nacional",1963-02-15,1967-02-14,39,"Concejal Departamental","Titular","Florida",1,NA,1910-12-23,1963-02-15,1967-02-14,1965-02-14,NA,52
"ALPUY",NA,"NELSON",NA,3067,"Frente Amplio",2015-03-01,NA,48,"Alcalde","Titular","Canelones 19 de Mayo",1,NA,1946-03-15,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,68
"ALTESOR",NA,"ALBERTO",NA,39,"Partido Comunista del Uruguay",1965-07-15,1965-09-10,39,"Diputado","Suplente","Montevideo",1,NA,1913-08-15,1963-02-15,1967-02-14,1965-02-14,NA,51
"ALTESOR",NA,"ALBERTO",NA,39,"Partido Comunista del Uruguay",1969-07-02,1969-09-01,40,"Diputado","Suplente","Montevideo",1,NA,1913-08-15,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,55
"ALVAREZ",NA,"AGAPITO",NA,40,"Partido Nacional",1990-02-15,1995-02-14,43,"Diputado","Titular","Paysandu",1,NA,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA
"ALVAREZ","CAIMI","AURELIO",NA,41,"Partido Colorado",1957-06-10,NA,37,"Diputado","Suplente","Rocha",1,NA,NA,1955-02-15,1959-02-03,1957-02-08 12:00:00,NA,NA
"ALVAREZ","CTALA","CARLOS",NA,42,"Partido Colorado",1938-06-01,1938-07-04,33,"Diputado","Suplente","Montevideo",1,NA,NA,1938-05-24,1942-02-21,1940-04-07 12:00:00,NA,NA
"ALVAREZ","DE DEMICHELIS","SOFIA",NA,43,"Partido Colorado",1943-02-10,1947-02-10,34,"Senador","Titular",NA,0,NA,1899-08-10,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,43
"ALVAREZ","DE RON","DICK",NA,44,"Frente Amplio",NA,NA,45,"Diputado","Suplente","Canelones",1,NA,1939-07-23,2000-02-15,2005-02-14,2002-08-16,63,NA
"ALVAREZ",NA,"GUILLERMO",NA,45,"Frente Amplio",1985-02-15,1990-02-14,42,"Diputado","Titular","Montevideo",1,NA,NA,1985-02-15,1990-02-14,1987-08-16 12:00:00,NA,NA
"ALVAREZ",NA,"GUILLERMO",NA,45,"Frente Amplio",1990-02-15,1995-02-14,43,"Diputado","Titular","Montevideo",1,NA,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"GUILLERMO",NA,45,"Frente Amplio",1995-02-15,2000-02-14,44,"Diputado","Titular","Montevideo",1,NA,NA,1995-02-15,2000-02-14,1997-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"GUILLERMO",NA,45,"Frente Amplio",2000-02-15,2004-09-03,45,"Diputado","Titular","Montevideo",1,NA,NA,2000-02-15,2005-02-14,2002-08-16,NA,NA
"ALVAREZ","MENENDEZ","VICTOR",NA,46,"Partido Colorado",1943-06-02,1947-02-14,34,"Diputado","Suplente","Tacuarembo",1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",NA,NA,34,"Diputado","Titular","Montevideo",1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",NA,NA,35,"Senador","Suplente",NA,1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",NA,NA,36,"Senador","Titular",NA,1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",1943-11-03,1947-03-01,34,"Ministro Hacienda","Titular",NA,1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",1946-04-23,1947-03-01,34,"Ministro Industria y Trabajo","Titular",NA,1,NA,NA,1943-02-04,1947-02-10,1945-02-06 12:00:00,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",1947-03-01,1947-04-14,35,"Ministro Hacienda","Titular",NA,1,NA,NA,1947-02-13,1951-02-12,1949-02-12,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",1951-03-01,1952-03-01,36,"Ministro Hacienda","Titular",NA,1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA
"ALVAREZ",NA,"GONZALO",NA,2744,"Frente Amplio",2010-03-01,NA,47,"Concejal","Titular","Canelones San Bautista",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"RUBEN",NA,2775,"Partido Nacional",2010-03-01,NA,47,"Alcalde","Titular","Maldonado Aiguá",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"MARY",NA,2900,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Colonia Rosario",0,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"CESAR",NA,2941,"Partido Nacional",2010-03-01,NA,47,"Concejal","Titular","Durazno Villa del Carmen",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"JORGE",NA,2379,"Frente Amplio",2015-03-01,NA,48,"Alcalde","Titular","Canelones Empalme Olmos",1,NA,1963-05-17,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,51
"ALVAREZ",NA,"MIGUEL",NA,3049,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones La Floresta",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"DANIEL",NA,3065,"Partido Colorado",2015-03-01,NA,48,"Concejal","Titular","Canelones Aguas Corrientes",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"NESTOR",NA,2941,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Rocha Castillos",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"ARTIGAS",NA,3225,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Colonia Rosario",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALVAREZ","CINA","HECTOR",NA,1474,"Partido Colorado",1952-03-01,1955-03-01,36,"Miembro del Consejo Nacional de Gobierno","Titular",NA,1,NA,NA,1951-02-15,1955-02-14,1953-02-14,NA,NA
"ALVAREZ",NA,"RICHARD",NA,3306,"Partido Ecologista Radical Intransigente",2014-10-26,2014-10-26,47,"Candidato Vicepresidente",NA,NA,1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"ADHEMAR",NA,3326,"Partido Republicano",1994-11-27,1994-11-27,43,"Candidato Presidente",NA,NA,1,NA,NA,1990-02-15,1995-02-14,1992-08-15 12:00:00,NA,NA
"ALVAREZ","VARELA",NA,NA,3361,"Movimiento Justiciero",1971-11-28,1971-11-28,40,"Candidato Vicepresidente",NA,NA,0,NA,NA,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,NA
"ALVAREZ",NA,"ELIAS","MANUEL",3529,"Partido Nacional",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Tacuarembo",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA
"ALVAREZ","SILVA","RAMON",NA,3532,"Partido Nacional",1932-02-23,1933-03-31,31,"Consejero Departamental","Titular","Cerro Largo",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA
"ALVEAR",NA,"JORGE",NA,2379,"Partido Colorado",2020-02-15,NA,49,"Diputado","Titular","Canelones",1,NA,1963-05-17,2020-02-15,2025-02-14,2022-08-16,NA,56
"ALVES",NA,"CIRINO",NA,47,"Partido Colorado",1902-02-15,1905-02-14,21,"Diputado","Titular","Artigas",1,NA,NA,1902-02-08,1905-02-06,1903-08-09,NA,NA
"ALVES",NA,"VICTOR",NA,3000,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Canelones La Paz",1,NA,NA,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,NA
"ALVEZ",NA,"RICARDO",NA,2650,"Partido Colorado",2010-03-01,NA,47,"Concejal","Titular","Canelones Aguas Corrientes",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
"ALZA",NA,"SANTANA",NA,48,"Partido Colorado",1920-02-15,1923-02-14,27,"Diputado","Titular","Colonia",1,NA,NA,1920-02-09,1923-02-14,1921-08-12 12:00:00,NA,NA
"ALZAIBAR",NA,"CECILIO","L.",3703,"Partido Nacional",1963-02-15,1967-02-14,39,"Presidente del Concejo Departamental","Titular","Rio Negro",1,NA,NA,1963-02-15,1967-02-14,1965-02-14,NA,NA
"ALZAMENDI",NA,"RAUL",NA,3023,"Partido Nacional",2015-03-01,NA,48,"Concejal","Titular","Canelones Colonia Nicolich",1,NA,1954-01-01,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,61
"ALZAMORA",NA,"JUAN","G.",49,"Partido Nacional",1932-02-15,1933-03-31,31,"Diputado","Suplente","Treinta y Tres",1,NA,NA,1932-02-09,1933-03-31,1932-09-04,NA,NA
"ALZAMORA",NA,"JUAN","G.",49,"Partido Nacional",1926-02-13,1929-10-02,29,"Consejero Departamental","Titular","Treinta y Tres",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA
"ALZAMORA",NA,"JUAN","G.",49,"Partido Nacional",1926-10-02,1932-02-23,29,"Consejero Departamental","Titular","Treinta y Tres",1,NA,NA,1926-02-09,1929-01-28,1927-08-05,NA,NA
"ALZATI",NA,"ASDRUBAL",NA,3721,"Partido Nacional",1967-02-15,1972-02-14,40,"Intendente","Titular","Florida",1,NA,1927-07-17,1967-02-15,1972-02-14,1969-08-15 12:00:00,NA,39
"ALZOGARAY",NA,"HECTOR",NA,50,"Partido Nacional",1962-10-02,1963-01-29,38,"Diputado","Suplente","Colonia",1,NA,NA,1959-02-15,1963-02-14,1961-02-14,NA,NA
"ALZUGARAY",NA,"ROSARIO",NA,3232,"Frente Amplio",2015-03-01,NA,48,"Concejal","Titular","Colonia Tarariras",0,NA,1949-08-07,2015-02-15,2020-02-14,2017-08-15 12:00:00,NA,65
"AMADO",NA,"FERNANDO",NA,2387,"Partido Colorado",2010-02-15,NA,47,"Diputado","Titular","Montevideo",1,NA,NA,2010-02-15,2015-02-14,2012-08-15 12:00:00,NA,NA
